origin,destination,flow
Balmazújváros,Tiszakécske,2.1840725650653634
Balmazújváros,Oroszlány,1.0150853302670626
Balmazújváros,Nagykanizsa,1.1142514260290861
Balmazújváros,Érd,5.443622214865303
Balmazújváros,Hajdúsámson,38.050771698653605
Balmazújváros,Albertirsa,1.8849358818408015
Balmazújváros,Pápa,1.0578361877696554
Balmazújváros,Zalaegerszeg,1.427553262827656
Balmazújváros,Kiskunhalas,2.1682561319094487
Balmazújváros,Gödöllő,4.343848814047599
Balmazújváros,Fót,2.055278236597998
Balmazújváros,Barcs,0.26591197334485345
Balmazújváros,Szeged,15.439402584227906
Balmazújváros,Gyomaendrőd,5.330541523830737
Balmazújváros,Bátonyterenye,2.515086198984474
Balmazújváros,Kistarcsa,1.3857142830521583
Balmazújváros,Kerepes,1.191578733814787
Szombathely,Budapest,942.8656229570497
Szombathely,Balmazújváros,3.0353020222931693
Szombathely,Hajdúböszörmény,5.099965361879382
Szombathely,Dunaújváros,34.25120332851258
Szombathely,Baja,18.54872274519074
Szombathely,Csorna,59.34671703916296
Szombathely,Pécel,8.096699587223814
Szombathely,Mezőtúr,4.193924656170561
Szombathely,Mosonmagyaróvár,99.46274728415747
Szombathely,Paks,13.126741629532045
Szombathely,Karcag,4.235743982224696
Szombathely,Gyula,5.495990602287264
Szombathely,Csongrád,5.064763711271975
Szombathely,Sátoraljaújhely,2.1792849999528716
Szombathely,Hajdúszoboszló,4.018849468486835
Szombathely,Gyöngyös,11.11016621896493
Szombathely,Komárom,27.842566429223993
Szombathely,Pomáz,11.017278532976547
Szombathely,Kalocsa,10.015826750437181
Szombathely,Bonyhád,9.68019861463919
Szombathely,Ajka,124.80546832060048
Szombathely,Kazincbarcika,6.258894290826952
Szombathely,Törökbálint,10.058174675758861
Szombathely,Makó,5.326615353287091
Szombathely,Solymár,7.2483158189032375
Szombathely,Tiszavasvári,2.128769517994661
Szombathely,Dombóvár,19.599654617877402
Szombathely,Isaszeg,5.693913426409287
Szombathely,Hódmezővásárhely,11.876629752733926
Szombathely,Sopron,539.3272210437029
Szombathely,Biatorbágy,10.225260986953092
Szombathely,Dabas,9.140456765878987
Szombathely,Kisvárda,2.067658995258462
Szombathely,Kiskőrös,7.033793978095291
Szombathely,Dunaharaszti,12.966531956689593
Szombathely,Békés,3.706199916410056
Szombathely,Pilis,5.2688406959683105
Szombathely,Püspökladány,2.8671490420170676
Szombathely,Hajdúhadház,1.91077024689939
Szombathely,Bicske,10.889123688259701
Szombathely,Dorog,9.53859928821815
Szombathely,Monor,9.056556472622164
Szombathely,Edelény,2.072019638999076
Szombathely,Maglód,6.219737414219039
Szombathely,Cegléd,14.703362347850534
Szombathely,Várpalota,34.64633756925432
Szombathely,Veszprém,147.48386914915676
Szombathely,Budakeszi,10.466424634440008
Szombathely,Berettyóújfalu,2.45865812047887
Szombathely,Üllő,6.0001195214766305
Szombathely,Szigethalom,12.092435455351161
Szombathely,Nagykáta,5.053277724633172
Szombathely,Körmend,437.34156037034467
Szombathely,Balassagyarmat,7.406637385619592
Szombathely,Tiszaföldvár,3.27775556685062
Szombathely,Pilisvörösvár,9.835188510309004
Szombathely,Szentes,7.95429622582067
Szombathely,Ózd,8.638373120179994
Szombathely,Heves,3.027681338728012
Szombathely,Kömlő,19.353314316469465
Szombathely,Székesfehérvár,124.9450568492461
Szombathely,Nyírbátor,1.5359447489705143
Szombathely,Debrecen,32.48161552960905
Szombathely,Békéscsaba,12.00555002310988
Szombathely,Szentendre,16.177379386041704
Szombathely,Sajószentpéter,2.538196188936951
Szombathely,Kőszeg,780.3566384155407
Szombathely,Nyíregyháza,17.328656034666142
Szombathely,Ráckeve,7.287531980520049
Szombathely,Százhalombatta,13.828301001148612
Szombathely,Siófok,41.59037540943718
Szombathely,Lajosmizse,4.9696718460955225
Szombathely,Nagyatád,15.499513465632203
Szombathely,Tatabánya,81.31378374052608
Szombathely,Jászberény,9.673909676832128
Szombathely,Veresegyház,8.908171227859517
Szombathely,Keszthely,96.30431643586931
Szombathely,Mór,22.077045385239806
Szombathely,Marcali,29.62896594111789
Szombathely,Dunakeszi,23.90631177030677
Szombathely,Mátészalka,2.0116055872836767
Szombathely,Pécs,112.05288428218792
Szombathely,Mezőkövesd,4.004072804033349
Szombathely,Mezőberény,2.146959477441622
Szombathely,Nagykőrös,9.53765419599335
Szombathely,Tata,30.244556444507314
Szombathely,Kiskunfélegyháza,10.658709867596773
Szombathely,Kaposvár,87.92824278647288
Szombathely,Eger,14.869431160792372
Szombathely,Balatonfüred,30.831232777767998
Szombathely,Sárvár,584.0842948953009
Szombathely,Hatvan,8.216822197157702
Szombathely,Hajdúnánás,2.819419316546761
Szombathely,Szekszárd,21.458330241106385
Szombathely,Orosháza,6.496777709448132
Szombathely,Budaörs,20.99263469750505
Szombathely,Budakalász,6.699700582595399
Szombathely,Göd,10.905941005107952
Szombathely,Sárbogárd,11.457751702549283
Szombathely,Szarvas,4.231954128947443
Szombathely,Mohács,9.512960979163273
Szombathely,Kiskunmajsa,4.193108058127766
Szombathely,Vác,19.85979445319927
Szombathely,Esztergom,23.354872166510614
Szombathely,Tolna,7.286659011189589
Szombathely,Győr,354.24898538215575
Szombathely,Gyál,13.618712728421803
Szombathely,Salgótarján,12.39177596699541
Szombathely,Kisújszállás,2.6045980718735704
Szombathely,Komló,19.353314316469465
Szombathely,Szigetvár,9.50160196116288
Szombathely,Újfehértó,1.9664745461902793
Szombathely,Kecskemét,46.3254914324724
Szombathely,Vecsés,11.522958792212455
Szombathely,Celldömölk,151.19604676366913
Szombathely,Törökszentmiklós,5.746442930251644
Szombathely,Sárospatak,1.8634676646058161
Szombathely,Szolnok,22.832873153392864
Szombathely,Abony,5.112284297745944
Szombathely,Kapuvár,91.01550570246746
Szombathely,Tiszaújváros,3.148220057466609
Szombathely,Sarkad,1.6863355454513211
Szombathely,Szigetszentmiklós,23.35434818238608
Szombathely,Tapolca,65.26085703007486
Szombathely,Tiszafüred,2.42325163263959
Szombathely,Gyömrő,8.435204423550365
Szombathely,Tököl,7.472802314440258
Szombathely,Miskolc,35.18347118741967
Szombathely,Tiszakécske,3.572929875932745
Szombathely,Oroszlány,24.55994153603894
Szombathely,Nagykanizsa,133.95299441758488
Szombathely,Érd,48.5387745742449
Szombathely,Hajdúsámson,1.9417050936821747
Szombathely,Albertirsa,5.4477728789736055
Szombathely,Pápa,171.61788939155778
Szombathely,Zalaegerszeg,638.8635333762294
Szombathely,Kiskunhalas,11.542108861417296
Szombathely,Gödöllő,17.450027910043374
Szombathely,Fót,10.877470693950778
Szombathely,Barcs,10.615264678957395
Szombathely,Szeged,45.4321923786069
Szombathely,Gyomaendrőd,2.98672593575936
Szombathely,Bátonyterenye,4.352980302120614
Szombathely,Kistarcsa,6.594660163789884
Szombathely,Kerepes,5.46073507917191
Hajdúböszörmény,Budapest,232.104738530513
Hajdúböszörmény,Balmazújváros,348.2579749869317
Hajdúböszörmény,Szombathely,2.159720337135824
Hajdúböszörmény,Dunaújváros,4.094215625132067
Hajdúböszörmény,Baja,2.1503485142577885
Hajdúböszörmény,Csorna,0.3907923240894296
Hajdúböszörmény,Pécel,2.143831195956805
Hajdúböszörmény,Mezőtúr,6.549564384540355
Hajdúböszörmény,Mosonmagyaróvár,1.2123666358119598
Hajdúböszörmény,Paks,1.3554007641096744
Hajdúböszörmény,Karcag,21.80867506506454
Hajdúböszörmény,Gyula,9.074888643428825
Hajdúböszörmény,Csongrád,2.868938772863703
Hajdúböszörmény,Sátoraljaújhely,8.636457551143469
Hajdúböszörmény,Hajdúszoboszló,132.99652891307448
Hajdúböszörmény,Gyöngyös,8.50104415024786
Hajdúböszörmény,Komárom,1.1436431990312794
Hajdúböszörmény,Pomáz,1.8452621219358185
Hajdúböszörmény,Kalocsa,1.1988775705687384
Hajdúböszörmény,Bonyhád,0.6923789412623779
Hajdúböszörmény,Ajka,1.1755112896826814
Hajdúböszörmény,Kazincbarcika,12.59720228642944
Hajdúböszörmény,Törökbálint,1.3111896321093928
Hajdúböszörmény,Makó,2.74993846705328
Hajdúböszörmény,Solymár,1.026209510158593
Hajdúböszörmény,Tiszavasvári,37.13090733661536
Hajdúböszörmény,Dombóvár,0.8482312260245699
Hajdúböszörmény,Isaszeg,1.6848766664244843
Hajdúböszörmény,Hódmezővásárhely,6.377346146572767
Hajdúböszörmény,Sopron,1.6930431010084988
Hajdúböszörmény,Biatorbágy,1.1589742726923684
Hajdúböszörmény,Dabas,2.0748344276312163
Hajdúböszörmény,Kisvárda,11.189340079191922
Hajdúböszörmény,Kiskőrös,1.2737323799167901
Hajdúböszörmény,Dunaharaszti,2.221901798510026
Hajdúböszörmény,Békés,6.829079780434822
Hajdúböszörmény,Pilis,1.8179402974010181
Hajdúböszörmény,Püspökladány,22.798774902691015
Hajdúböszörmény,Hajdúhadház,360.6926392957163
Hajdúböszörmény,Bicske,0.9320871386337831
Hajdúböszörmény,Dorog,1.0382345478342803
Hajdúböszörmény,Monor,2.717477599188608
Hajdúböszörmény,Edelény,4.495510856388578
Hajdúböszörmény,Maglód,1.683600619577874
Hajdúböszörmény,Cegléd,7.189105654419731
Hajdúböszörmény,Várpalota,1.1329237666942504
Hajdúböszörmény,Veszprém,3.0889616667305035
Hajdúböszörmény,Budakeszi,1.4313762800364902
Hajdúböszörmény,Berettyóújfalu,22.66198756864392
Hajdúböszörmény,Üllő,1.5710937649509416
Hajdúböszörmény,Szigethalom,1.7606829274576494
Hajdúböszörmény,Nagykáta,2.5487418064663863
Hajdúböszörmény,Körmend,0.3079704848867826
Hajdúböszörmény,Balassagyarmat,2.0528059102336056
Hajdúböszörmény,Tiszaföldvár,2.801005519941986
Hajdúböszörmény,Pilisvörösvár,1.351578645972965
Hajdúböszörmény,Szentes,4.947205321717316
Hajdúböszörmény,Ózd,10.58913188532297
Hajdúböszörmény,Heves,4.565261826356145
Hajdúböszörmény,Kömlő,1.0686489514502369
Hajdúböszörmény,Székesfehérvár,6.645456996913581
Hajdúböszörmény,Nyírbátor,18.260484270261472
Hajdúböszörmény,Debrecen,2626.187265466064
Hajdúböszörmény,Békéscsaba,18.464272483698796
Hajdúböszörmény,Szentendre,2.9466221327284976
Hajdúböszörmény,Sajószentpéter,6.154629685454203
Hajdúböszörmény,Kőszeg,0.3218572538146842
Hajdúböszörmény,Nyíregyháza,352.00109524558275
Hajdúböszörmény,Ráckeve,0.9255794766822878
Hajdúböszörmény,Százhalombatta,1.8214279212495044
Hajdúböszörmény,Siófok,1.215061920665813
Hajdúböszörmény,Lajosmizse,1.5469530348601908
Hajdúböszörmény,Nagyatád,0.3216763007170282
Hajdúböszörmény,Tatabánya,4.785133652098739
Hajdúböszörmény,Jászberény,6.8485732743086825
Hajdúböszörmény,Veresegyház,2.288487257262523
Hajdúböszörmény,Keszthely,0.6866798422840851
Hajdúböszörmény,Mór,0.8497219870466256
Hajdúböszörmény,Marcali,0.39127764129707804
Hajdúböszörmény,Dunakeszi,4.765921228454476
Hajdúböszörmény,Mátészalka,13.648179929003247
Hajdúböszörmény,Pécs,6.305581902589398
Hajdúböszörmény,Mezőkövesd,12.044615674949132
Hajdúböszörmény,Mezőberény,3.981041036704811
Hajdúböszörmény,Nagykőrös,4.148105117399958
Hajdúböszörmény,Tata,1.6281846897363064
Hajdúböszörmény,Kiskunfélegyháza,4.128084625867995
Hajdúböszörmény,Kaposvár,2.5319703975435153
Hajdúböszörmény,Eger,26.377516575187776
Hajdúböszörmény,Balatonfüred,0.6217638622695293
Hajdúböszörmény,Sárvár,0.45875953801143177
Hajdúböszörmény,Hatvan,4.031186425292547
Hajdúböszörmény,Hajdúnánás,140.13707801878047
Hajdúböszörmény,Szekszárd,1.8719785644735845
Hajdúböszörmény,Orosháza,5.677545475082033
Hajdúböszörmény,Budaörs,2.972129215974843
Hajdúböszörmény,Budakalász,1.153206595052407
Hajdúböszörmény,Göd,2.1880830480568485
Hajdúböszörmény,Sárbogárd,0.8449518787344206
Hajdúböszörmény,Szarvas,4.819898627820494
Hajdúböszörmény,Mohács,0.860300081433389
Hajdúböszörmény,Kiskunmajsa,1.2533385387725784
Hajdúböszörmény,Vác,4.097980663287561
Hajdúböszörmény,Esztergom,2.6375435793281525
Hajdúböszörmény,Tolna,0.6885501059145462
Hajdúböszörmény,Győr,5.843002049229497
Hajdúböszörmény,Gyál,2.870567824596233
Hajdúböszörmény,Salgótarján,7.337977698101633
Hajdúböszörmény,Kisújszállás,7.498718358739863
Hajdúböszörmény,Komló,1.0686489514502369
Hajdúböszörmény,Szigetvár,0.3608389841862692
Hajdúböszörmény,Újfehértó,130.08461583841444
Hajdúböszörmény,Kecskemét,16.409823807964855
Hajdúböszörmény,Vecsés,2.7171881038628403
Hajdúböszörmény,Celldömölk,0.36843875040073265
Hajdúböszörmény,Törökszentmiklós,8.105257453867813
Hajdúböszörmény,Sárospatak,8.795994113116063
Hajdúböszörmény,Szolnok,21.95257313648946
Hajdúböszörmény,Abony,3.5433880885597886
Hajdúböszörmény,Kapuvár,0.3431996520933639
Hajdúböszörmény,Tiszaújváros,32.229011498155074
Hajdúböszörmény,Sarkad,3.5785699262319266
Hajdúböszörmény,Szigetszentmiklós,3.653677354602805
Hajdúböszörmény,Tapolca,0.572682527294295
Hajdúböszörmény,Tiszafüred,12.58007211137186
Hajdúböszörmény,Gyömrő,2.4124644123440957
Hajdúböszörmény,Tököl,1.0201734092906802
Hajdúböszörmény,Miskolc,117.77245741284426
Hajdúböszörmény,Tiszakécske,2.338871934713473
Hajdúböszörmény,Oroszlány,1.2008766536041204
Hajdúböszörmény,Nagykanizsa,1.3628783766496708
Hajdúböszörmény,Érd,6.260530253208629
Hajdúböszörmény,Hajdúsámson,121.07968191966083
Hajdúböszörmény,Albertirsa,2.057557782827294
Hajdúböszörmény,Pápa,1.2799248935485605
Hajdúböszörmény,Zalaegerszeg,1.746891365759538
Hajdúböszörmény,Kiskunhalas,2.5096470575040732
Hajdúböszörmény,Gödöllő,4.874271597311608
Hajdúböszörmény,Fót,2.3365023776956875
Hajdúböszörmény,Barcs,0.324919858432842
Hajdúböszörmény,Szeged,17.968074520581837
Hajdúböszörmény,Gyomaendrőd,5.510764578681497
Hajdúböszörmény,Bátonyterenye,2.8150887670211855
Hajdúböszörmény,Kistarcsa,1.563082733641192
Hajdúböszörmény,Kerepes,1.3426287609683034
Dunaújváros,Budapest,2057.1861189134547
Dunaújváros,Balmazújváros,2.163253418906619
Dunaújváros,Szombathely,12.084135867981482
Dunaújváros,Hajdúböszörmény,3.4109879539316226
Dunaújváros,Baja,23.50553725477912
Dunaújváros,Csorna,2.4025464956304616
Dunaújváros,Pécel,17.1067896707782
Dunaújváros,Mezőtúr,4.989279466596581
Dunaújváros,Mosonmagyaróvár,6.105320554976683
Dunaújváros,Paks,61.962713573985916
Dunaújváros,Karcag,3.9241300404296053
Dunaújváros,Gyula,4.566626246937025
Dunaújváros,Csongrád,8.715988793118418
Dunaújváros,Sátoraljaújhely,1.101093562802224
Dunaújváros,Hajdúszoboszló,2.9700330966289235
Dunaújváros,Gyöngyös,11.219763012606222
Dunaújváros,Komárom,8.441200444411017
Dunaújváros,Pomáz,14.419018911641144
Dunaújváros,Kalocsa,34.18827678334105
Dunaújváros,Bonyhád,10.183125032243256
Dunaújváros,Ajka,12.581849617165435
Dunaújváros,Kazincbarcika,3.754213352537933
Dunaújváros,Törökbálint,24.66045987629104
Dunaújváros,Makó,5.37846533065115
Dunaújváros,Solymár,10.1976874759951
Dunaújváros,Tiszavasvári,1.3260839718593427
Dunaújváros,Dombóvár,11.671576833686022
Dunaújváros,Isaszeg,10.564887610480671
Dunaújváros,Hódmezővásárhely,14.70717016052049
Dunaújváros,Sopron,7.8377148794795515
Dunaújváros,Biatorbágy,19.14516950791886
Dunaújváros,Dabas,57.15146775155397
Dunaújváros,Kisvárda,1.0511445819920795
Dunaújváros,Kiskőrös,31.058795828797834
Dunaújváros,Dunaharaszti,48.32440593776373
Dunaújváros,Békés,3.3252044209724927
Dunaújváros,Pilis,15.927584294070046
Dunaújváros,Püspökladány,2.4465897062065425
